Flow Duration,Total Fwd Packets,Total Backward Packets,Flow Bytes/s,Flow Packets/s
600394,2,0,19.9868752852,3.3311458809
174887,17,15,100024.587304945,182.9752926175
30170,1,1,3181.9688432218,66.2910175671
77,1,1,0.0,25974.025974026
151,2,2,1377483.44370861,26490.0662251656
11245713,5,5,161.0391444277,0.8892277439
22,1,1,545454.545454545,90909.0909090909
279933,1,1,814.4806078597,7.1445667356
68323269,2,2,5.9862475257,0.0585452081
2337882,7,9,2425.2721052645,6.8438013552
2416238,5,3,299.2254902042,3.3109321184
567437,26,33,109374.256525394,103.9763004527
52,1,3,461538.461538462,76923.0769230769
249,2,2,1686746.98795181,16064.2570281125
47453,1,1,2402.377088909,42.1469664721
28,1,1,428571.428571429,71428.5714285714
30628,1,1,4179.1824474337,65.2997257412
194,2,2,1144329.89690722,20618.5567010309
1093596,6,2,305.4144309233,7.3153157107
40,1,1,0.0,50000.0
101281040,2,2,3.3076279627,0.0394940652
69951,4,4,9034.8958556704,114.3657703249
148,2,0,81081.0810810811,13513.5135135135
119665,2,3,150.419922283,41.7833117453
279,2,2,2078853.04659498,14336.917562724
5393667,3,1,2.2248314551,0.741610485
5236935,2,2,0.0,0.7638055466
91736,4,2,4512.9502049359,65.4050754339
67045320,2,2,2.8637345604,0.0596611367
212,2,1,202830.188679245,14150.9433962264
196,2,2,2857142.85714286,20408.1632653061
92994,1,1,1268.8990687571,21.5067638772
68022062,2,2,2.8226136397,0.0588044508
31,1,1,387096.774193548,64516.1290322581
48015154,4,0,0.7705900516,0.0833070326
3,2,0,12333333.3333333,666666.666666667
65913352,2,2,4.1873154926,0.0606857318
94,2,2,3085106.38297872,42553.1914893617
72,1,1,0.0,27777.7777777778
221,2,2,1773755.6561086,18099.5475113122
229,2,1,187772.925764192,13100.4366812227
31202,1,1,5608.6148323825,64.0984552272
2667392,4,4,679.6901242862,2.9991842219
119272090,41,56,662.2588738069,0.8132665404
23084,1,1,0.0,86.6400970369
11981037,2,2,38.560935919,0.333860917
191,2,2,2931937.17277487,20942.4083769633
16072031,9,10,309.6683922524,1.1821779089
5421933,3,1,0.0,0.7377442694
186,2,0,64516.1290322581,10752.688172043
530935,2,2,617.778070762,7.5338789117
32,1,1,0.0,62500.0
62,2,0,0.0,32258.064516129
92,1,1,0.0,21739.1304347826
37639,1,1,5393.3420122745,53.1363745052
45242,1,1,5415.3220458866,44.2067105787
2001468,2,0,36.9728619194,0.9992665384
40,1,1,0.0,50000.0
2441824,2,0,4.914359102,0.8190598503
4,1,1,3000000.0,500000.0
6025800,7,4,131.43483023,1.8254837532
5581121,3,1,0.0,0.7167018956
41711,2,2,7288.2453069934,95.8979645657
30648,2,2,11354.7376664056,130.5142260506
715,3,0,0.0,4195.8041958042
347599,13,8,15730.7702266117,60.4144430795
4246756,5,1,39.7950812338,1.4128431207
7135223,14,11,919.9432169114,3.5037447323
68,1,1,0.0,29411.7647058824
32162,2,2,6716.0002487408,124.3703749767
31862,3,1,0.0,125.5413972758
290742,2,2,522.8002834128,13.7579021951
79,2,0,151898.734177215,25316.4556962025
499,2,1,116232.46492986,6012.0240480962
29932930,7,7,81.1146787167,0.4677123155
223,2,2,2349775.78475336,17937.2197309417
200,2,2,1380000.0,20000.0
209152,26,32,195757.152692778,277.3102815177
204,2,0,58823.5294117647,9803.9215686275
47458,2,2,9777.0660373383,84.285052046
30996,2,2,5549.1031100787,129.0489095367
67550,1,1,1806.0695780903,29.6076980015
214,2,1,200934.579439252,14018.691588785
4,3,0,19000000.0,750000.0
296943,1,1,619.6475417841,6.7352993672
3,2,0,10333333.3333333,666666.666666667
131,2,2,2106870.22900763,30534.3511450382
4,2,0,9250000.0,500000.0
59798805,13,20,328.8025571748,0.5518504927
1413,2,0,8492.5690021232,1415.4281670205
173346,2,2,69.2257104289,23.0752368096
23483,1,1,5876.5915768854,85.1679938679
192,2,2,1447916.66666667,20833.3333333333
30704,1,1,6774.361646691,65.1380927566
5986400,3,1,2.0045436322,0.6681812107
139,2,2,1352517.98561151,28776.9784172662
31435,2,2,23158.899316049,127.2466995387
646080,13,9,10887.196631996,34.0515106488
244,2,2,1229508.19672131,16393.4426229508
115293313,30,30,199.3263911152,0.5204117953
32876,2,2,9429.3709697044,121.6693028349
77,2,1,0.0,38961.038961039
582,2,0,0.0,3436.4261168385
191,2,2,2178010.47120419,20942.4083769633
90778,2,2,3062.4160038776,44.0635396241
269960,5,0,107.4233219736,18.5212624092
185,2,2,1686486.48648649,21621.6216216216
41578,6,4,42859.2043869354,240.5118091298
81087,1,1,2034.8514558437,24.6648661314
55,2,0,218181.818181818,36363.6363636364
12708,2,0,472.1435316336,157.3811772112
3809785,10,9,2080.6948423599,4.987158068
186,2,2,2344086.02150538,21505.376344086
61,1,1,0.0,32786.8852459016
210,2,2,1314285.71428571,19047.619047619
4038625,5,1,39.1222260051,1.4856541521
116167045,18,16,52.3642483976,0.2926819736
173658,1,1,1301.4085155881,11.5168895185
136083,2,2,2380.8998919777,29.3938258269
115980300,23,19,50.6723986746,0.3621304653
10356754,2,3,2.8966604788,0.4827767465
82,1,1,146341.463414634,24390.243902439
23581,1,1,7209.1938425003,84.8140452059
102465885,2,2,3.6499953131,0.039037383
32031675,2,0,2.3102132499,0.0624381959
51,1,1,0.0,39215.6862745098
31402,2,2,7324.3742436788,127.3804216292
47388,2,2,7301.4265214822,84.4095551616
41543968,4,4,15.2127981612,0.1925670653
25618,2,2,11554.3758294949,156.1402139121
51027168,2,0,0.0,0.039194807
87,1,1,0.0,22988.5057471264
115739134,16,14,12.5281739191,0.2592035983
281929,10,5,8395.7308400342,53.2048849178
101827,10,5,11706.1290227543,147.3086705884
30996,2,2,6839.5922054459,129.0489095367
73,2,2,3972602.73972603,54794.5205479452
30888,2,2,11460.7614607615,129.5001295001
117905300,14,16,48.2590689307,0.2544414882
4,2,0,9250000.0,500000.0
12642026,16,18,1469.7011380929,2.689442341
215,2,2,2902325.58139535,18604.6511627907
184,2,2,1043478.26086957,21739.1304347826
5970920,10,7,1272.3332417785,2.8471324352
204158,2,3,88.1670079056,24.4908355293
137,2,2,1547445.25547445,29197.0802919708
23591,1,1,4408.4608537154,84.7780933407
147,1,1,0.0,13605.4421768707
206,2,2,1786407.76699029,19417.4757281553
16140,3,0,3283.7670384139,185.873605948
1257083,41,42,7651.0461123092,66.0258710045
49740,1,1,2492.9634097306,40.2090872537
120451,8,13,117541.572921769,174.3447542984
138917,10,5,13986.7690779386,107.9781452234
5,3,0,8600000.0,600000.0
334798,15,11,24973.2674627686,77.6587673761
65272797,13,15,94.8787287298,0.4289689011
72,2,0,166666.666666667,27777.7777777778
60694396,15,15,91.293436712,0.4942795707
662,2,2,5075528.70090634,6042.2960725076
3,1,1,0.0,666666.666666667
91,2,1,197802.197802198,32967.032967033
205,2,2,1385365.85365854,19512.1951219512
160,2,2,1200000.0,25000.0
181,2,0,0.0,11049.7237569061
3092384,5,1,58.530893964,1.9402506286
44356,7,5,95838.2180539273,270.538371359
61593,1,1,3084.7661260208,32.4712223792
208305,1,1,1675.4278581887,9.6013057776
30413,1,1,4603.2946437379,65.7613520534
2,1,1,6000000.0,1000000.0
194,2,2,2288659.79381443,20618.5567010309
31697,4,4,18172.0667571063,252.3898160709
786378,2,0,15.2598368723,2.5433061454
70150,1,1,3535.2815395581,28.5103349964
1365,2,0,0.0,1465.2014652015
23861,1,1,8004.6938518922,83.8187837894
30848,2,2,6094.398340249,129.6680497925
50470,2,2,3090.9451159105,79.2550029721
24156,2,2,16559.0329524756,165.5903295248
366333,6,4,7659.697597541,27.2975680597
61221722,18,14,110.7450064864,0.5226902961
23881,2,2,7704.8699803191,167.4971734852
31058,1,1,5634.6190997489,64.3956468543
31598,1,1,5380.0873473005,63.2951452624
178,2,2,1247191.01123596,22471.9101123596
1676,2,0,7159.9045346062,1193.3174224344
204,2,2,1588235.29411765,19607.8431372549
190005,1,1,494.7238230573,10.5260387885
218,2,2,1229357.79816514,18348.623853211
60571,1,1,2938.700037972,33.0191015502
276,2,2,1978260.86956522,14492.7536231884
93010,1,1,1032.147080959,21.5030641866
60424296,10,9,19.2968735623,0.3144430512
48,2,1,250000.0,62500.0
119,2,0,100840.336134454,16806.7226890756
267,3,1,183520.599250936,14981.2734082397
50327,1,1,2742.0668825879,39.7400997477
228,2,2,1070175.43859649,17543.8596491228
84518,10,5,14103.5045789063,177.4769871507
218,2,1,197247.706422018,13761.4678899083
116838247,22,21,60.4767717886,0.3680301708
196,2,1,250000.0,15306.1224489796
61335,1,1,3880.3293388767,32.6078095704
3,2,0,10333333.3333333,666666.666666667
36075,1,1,332.6403326403,55.4400554401
5,4,0,24200000.0,800000.0
98393115,8,6,8.5778359594,0.1422863785
159,2,2,1484276.72955975,25157.2327044025
168,2,2,1357142.85714286,23809.5238095238
407,2,0,29484.0294840295,4914.0049140049
61223,1,1,3609.7545040263,32.6674615749
3,2,0,4000000.0,666666.666666667
94168,1,1,1019.4545917934,21.238637329
23718,2,2,8263.7659161818,168.6482840037
3,2,0,4000000.0,666666.666666667
2,2,0,6000000.0,1000000.0
86,1,1,139534.88372093,23255.8139534884
30738,2,2,6376.472119201,130.1320840653
17,2,0,705882.352941177,117647.058823529
5939525,2,2,93.9469065287,0.6734545271
116030522,16,14,20.6325021963,0.2585526591
5,3,0,6200000.0,600000.0
68708,1,1,2343.2496943587,29.1086918554
30579,1,1,5101.5402727362,65.404362471
55,3,1,890909.090909091,72727.2727272727
32166,4,2,10259.2799850774,186.532363365
6040152,9,6,1020.0074435213,2.4833812129
3,2,0,4000000.0,666666.666666667
111786,10,5,10663.2315316766,134.1849605496
52550595,2,2,7.2311264982,0.076117121
1319952,9,11,3525.1281864795,15.1520661357
57,1,1,105263.157894737,35087.7192982456
266,2,0,45112.7819548872,7518.7969924812
322126,3,1,152.1143900213,12.4175012262
90451,1,1,2122.6962664868,22.1114194426
2072595,16,18,16998.0145662804,16.4045556416
34,1,1,352941.176470588,58823.5294117647
30662,2,2,7175.0048920488,130.4546344009
2683723,2,1,0.0,1.1178500911
66539,3,4,40487.5336268955,105.2014607974
48475,2,2,3053.1201650335,82.5167612171
23986,2,2,9839.0727924623,166.763945635
118187045,64,91,1244.8657126507,1.3114804588
232,2,2,810344.827586207,17241.3793103448
3,2,0,4000000.0,666666.666666667
1469634,10,6,4293.586022098,10.8870643983
117476839,12,14,32.8660528566,0.2213202213
351,2,0,34188.0341880342,5698.0056980057
30872,4,2,11401.9175952319,194.3508681005
117519559,16,20,105.0293253738,0.3063319868
273786,1,1,788.9373452258,7.3049754188
30945,1,1,9242.2039101632,64.6307965746
5801147,6,3,133.2495108295,1.5514173318
158298,4,4,3386.0187747161,50.5375936525
52592,2,3,342.2573775479,95.0714937633
66359705,16,14,145.3743653622,0.4520815757
30691,2,2,8471.5388876218,130.3313675019
46,2,0,260869.565217391,43478.2608695652
59197,1,1,2060.9152490836,33.7854958866
8006917,2,0,9.2420091279,0.2497840305
3,2,0,12333333.3333333,666666.666666667
29564,1,1,0.0,67.6498444054
24072,2,2,10219.3419740778,166.1681621801
187,2,2,1893048.12834225,21390.3743315508
43,1,1,0.0,46511.6279069767
61347702,2,2,5.0531640126,0.0652021163
160,1,1,0.0,12500.0
227,2,2,1594713.65638767,17621.1453744493
30901,2,2,8025.6302385036,129.4456490081
4,2,0,9250000.0,500000.0
23450,1,1,4690.8315565032,85.2878464819
23512,1,1,7400.4763525009,85.0629465805
217,2,2,1539170.50691244,18433.1797235023
23786,1,1,5297.2336668629,84.0830740772
706419,10,8,1516.0973869616,25.4806283523
5,3,0,6200000.0,600000.0
184,2,2,2282608.69565217,21739.1304347826
32011260,14,9,207.5832066592,0.7184971788
14115776,4,4,27.7703471633,0.5667417788
5041806,7,4,154.9048099034,2.181757886
17401,2,0,689.6155393368,114.9359232228
111527,10,5,15628.502515086,134.4965793037
3,2,0,4000000.0,666666.666666667
12143784,5,5,186.5151751711,0.823466557
63105,1,1,2281.9111005467,31.6932097298
192658,15,15,110558.606442504,155.7163471021
74,1,1,0.0,27027.027027027
219,2,2,2867579.9086758,18264.8401826484
273864,10,5,8642.9760757164,54.7717115064
61129980,15,14,104.7767396619,0.4743989774
176,2,2,2454545.45454545,22727.2727272727
162306,33,55,475823.444604636,542.1857479083
306,2,2,843137.254901961,13071.8954248366
52,1,1,0.0,38461.5384615385
91081,2,2,3886.6503441991,43.9169530418
2100490,23,17,11514.9322300987,19.04317564
16831690,7,6,290.1669410499,0.7723526277
117943,1,1,1746.6064115717,16.9573438017
222794,12,7,16858.6227636292,85.2805730855
72,2,1,513888.888888889,41666.6666666667
350,2,1,51428.5714285714,8571.4285714286
48668,2,2,3041.012574998,82.189529054
48781,4,2,7010.926385273,122.9987085136
5841598,3,1,2.0542324206,0.6847441402
287,2,2,808362.369337979,13937.2822299652
33,1,1,363636.363636364,60606.0606060606
164,2,2,1402439.02439024,24390.243902439
60254367,13,13,69.8206654465,0.4315039937
741874,7,11,11167.6645899438,24.2628802196
296,2,2,797297.297297297,13513.5135135135
47,1,1,0.0,42553.1914893617
116636965,13,13,45.4229926164,0.2229138935
182,2,2,1340659.34065934,21978.021978022
153,2,2,1411764.70588235,26143.7908496732
53,1,1,0.0,37735.8490566038
59570,1,1,2148.7325835152,33.5739466174
956,2,2,255230.125523013,4184.1004184101
11681,3,0,0.0,256.8273264275
114377294,12,13,0.0,0.2185748511
30825,2,2,10316.301703163,129.7648012976
5164402,9,6,867.0897424329,2.9044989139
48630,2,2,11597.7791486737,82.2537528275
51,1,1,0.0,39215.6862745098
58,2,0,206896.551724138,34482.7586206897
49202,1,1,4877.8504938824,40.6487541157
10455,2,0,1147.7761836442,191.2960306074
5494138,9,6,891.4956267935,2.7301826055
124,1,1,48387.0967741936,16129.0322580645
455889,9,10,13176.4530401041,41.67681168
184,2,2,1369565.2173913,21739.1304347826
4333,6,5,111239.326102008,2538.6568197554
6225913,9,11,1242.5486832212,3.2123802565
118476507,16,14,10.710984246,0.2532147576
115786840,30,31,268.8388421344,0.5268301648
157,2,2,1350318.47133758,25477.7070063694
179,2,2,1229050.27932961,22346.3687150838
172,2,2,2186046.51162791,23255.8139534884
141,2,2,1475177.30496454,28368.7943262411
17976190,2,0,0.6675496866,0.1112582811
22,13,0,29545454.5454546,590909.090909091
45,2,0,266666.666666667,44444.4444444444
200,2,0,185000.0,10000.0
117762922,508,822,12146.8877954642,11.2938773717
179,2,2,1977653.63128492,22346.3687150838
60352,1,1,2054.6129374337,33.1389183457
115743866,21,20,77.6283038619,0.354230435
60960,2,2,4199.4750656168,65.6167979003
61134,2,2,5103.5430366081,65.4300389309
198,2,2,1898989.8989899,20202.0202020202
48,2,0,250000.0,41666.6666666667
427,1,1,360655.737704918,4683.8407494145
51,1,1,0.0,39215.6862745098
116481229,565,1343,22481.5021482989,16.380321674
258963,4,2,1467.3910944807,23.1693330707
115905545,23,23,149.1731909806,0.3968748864
134059,4,2,2088.6326169821,44.756413221
74982,1,1,2187.1915926489,26.673068203
115792253,25,19,54.5373272943,0.379990879
174142,11,6,14884.4046812372,97.6214813198
129758,1,1,1826.4769802247,15.41330785
81,1,1,0.0,24691.3580246914
1,2,0,31000000.0,2000000.0
27329,2,1,0.0,109.7735006769
30610,1,1,3854.9493629533,65.3381247958
301719,13,9,15703.353119956,72.9155273616
30895360,13,7,167.0153705929,0.6473463976
5615920,3,1,0.0,0.7122608584
932,1,1,184549.356223176,2145.9227467811
27,1,1,0.0,74074.0740740741
71800136,21,19,137.1585145744,0.5571020088
999611,2,0,12.0046698166,2.0007783028
117001186,23,22,60.563488647,0.3846114859
49104,1,1,9754.8061257739,40.7298794396
1832340,2,0,6.5490029143,1.0915004857
95994965,62,133,1944.154050163,2.0313565404
5485592,3,1,2.1875487641,0.7291829214
188,1,1,63829.7872340426,10638.2978723404
116275656,138,0,0.0,1.1868348436
4056611,4,4,148.3997356414,1.9720895102
4,2,0,9250000.0,500000.0
68,1,1,176470.588235294,29411.7647058824
60272,1,1,4346.9604459782,33.1829041678
4,2,0,9250000.0,500000.0
63,2,0,0.0,31746.0317460317
216,2,2,722222.222222222,18518.5185185185
4,3,0,9250000.0,750000.0
50,4,0,240000.0,80000.0
151,2,2,1642384.10596026,26490.0662251656
237,2,0,0.0,8438.8185654009
4,2,0,61750000.0,500000.0
4,2,0,3000000.0,500000.0
132508,2,0,90.5605699279,15.0934283213
49099,1,1,6069.3700482698,40.7340271696
116059024,16,14,7.5134183448,0.2584891632
50106,1,1,4590.2686305033,39.9153793957
520003,12,11,27774.8397605398,44.2305140547
73267,1,1,2729.7419029031,27.297419029
148,2,2,2540540.54054054,27027.027027027
119425301,20,17,20.3474471461,0.3098170965
115103243,17,15,12.2933113188,0.2780112807
41309656,8,8,57.952552304,0.3873186453
103,1,1,0.0,19417.4757281553
60707,2,2,4348.7571449751,65.8902597723
5829616,3,1,0.0,0.6861515407
110416320,2,2,3.224161066,0.0362265288
135,2,2,1511111.11111111,29629.6296296296
24059,2,2,10391.1218255123,166.2579492082
5122504,9,5,654.7579074609,2.7330383734
198,2,2,1272727.27272727,20202.0202020202
2936050,14,13,3221.3347865329,9.196028678
101009,2,2,2752.229999307,39.6004316447
179,2,2,2480446.9273743,22346.3687150838
76274713,109,151,1252.8791815972,3.408731279
118285272,392,465,807.3870768966,7.2451961729
77767,2,1,810.112258413,38.5767742101
886412,2,0,13.5377228648,2.2562871441
208,2,2,1134615.38461538,19230.7692307692
68025577,2,2,2.8224677903,0.0588014123
110210367,14,16,27.1843754953,0.2722066972
258,2,2,2906976.74418605,15503.8759689923
8515,2,2,79154.4333529066,469.7592483852
60082013,12,14,104.140984757,0.4327418257
221,1,1,54298.6425339366,9049.7737556561
249,2,2,1092369.47791165,16064.2570281125
118,2,2,1694915.25423729,33898.3050847458
60066,2,2,5493.9566476876,66.5934139114
86447680,2,2,2.9844641291,0.0462707617
85830,1,1,139.811254806,23.301875801
171,2,1,0.0,17543.8596491228
312,2,2,858974.358974359,12820.5128205128
128,1,1,0.0,15625.0
868792,2,2,651.4792953895,4.6040939603
3,2,0,12333333.3333333,666666.666666667
3,2,0,0.0,666666.666666667
108024,2,2,6942.9015774272,37.0288084129
81106,1,1,1183.6362291323,24.6590881069
36,1,1,333333.333333333,55555.5555555556
56,1,1,0.0,35714.2857142857
30825,4,2,8629.3592862936,194.6472019465
3,2,0,0.0,666666.666666667
115875671,60,85,1102.0863905073,1.2513411896
6141878,6,4,79.9429750965,1.6281664989
237943,6,4,11380.8769327108,42.0268719819
244,3,1,200819.672131148,16393.4426229508
5322982,8,6,747.3254653125,2.6301047045
245,2,2,1404081.63265306,16326.5306122449
4,2,0,3000000.0,500000.0
204080,25,52,361245.58996472,377.3030184241
4591,2,0,1306.9048137661,435.634937922
406,3,0,44334.9753694581,7389.1625615764
30801,2,2,8051.6866335509,129.8659134444
423536,17,12,25452.3818518379,68.4711571153
144478,12,8,25782.4720718725,138.4293802517
61334,1,1,3032.5757328725,32.6083412137
204,2,2,1254901.96078431,19607.8431372549
146,2,2,1178082.19178082,27397.2602739726
5913807,3,1,2.0291497507,0.6763832502
18845261,11,14,610.6575016393,1.3265934603
48226,2,2,11404.6365031311,82.9428109319
70,2,0,528571.428571429,28571.4285714286
285402,13,8,23748.9576106685,73.5804234028
17,2,0,705882.352941177,117647.058823529
4,2,0,9250000.0,500000.0
32034385,2,0,2.3100178137,0.0624329139
115334286,17,17,60.1469020236,0.2947952528
49,1,1,0.0,40816.3265306122
4,2,0,9250000.0,500000.0
23645,1,1,12180.1649397336,84.5844787481
3,1,2,14333333.3333333,1000000.0
53545,1,1,3735.17602017,37.3517602017
10803,2,0,1110.8025548459,185.133759141
115848098,25,20,68.7969862052,0.3884396963
319519,6,8,3589.7708743455,43.8158607156
115737730,23,20,68.499701869,0.3715296645
1133,2,2,263018.534863195,3530.4501323919
907,1,1,197353.914002205,2205.0716648291
46854,2,2,10970.2480044393,85.3715798011
220,2,2,1054545.45454545,18181.8181818182
62145056,16,13,76.289254611,0.4666501548
3,2,0,0.0,666666.666666667
232,2,2,1370689.65517241,17241.3793103448
31208,2,2,7562.1635478083,128.1722635222
30625,4,2,14563.2653061225,195.9183673469
3,2,0,0.0,666666.666666667
30562,1,1,4188.2075780381,65.4407434068
4329843,5,1,39.0314383224,1.3857315381
258750,24,40,207513.043478261,247.3429951691
5697646,9,8,917.7474346423,2.9836883513
4239873,5,1,42.6899579303,1.415136727
425371,17,12,15659.271553538,68.1757806715
30881,4,2,10556.6529581296,194.2942262232
4006284,9,9,1987.8770451621,4.4929415888
47451,1,1,2950.412003962,42.1487429137
30487856,11,10,156.127738205,0.688798845
213,2,2,2507042.25352113,18779.3427230047
319,2,2,695924.764890282,12539.1849529781
23,11,0,96130434.7826087,478260.869565217
43,1,1,0.0,46511.6279069767
60201816,8,6,86.8412341581,0.2325511244
